"reg";"Acte CCAM + phase";"nb_actes";"nb_sej_0_nuit";"dms"
"44";"LDMP0020";"73";".";"10.0285714285714"
"44";"LDMP0030";"50";".";"11.1063829787234"
"44";"LDPA0010";"29";".";"7.86206896551724"
"44";"LDPA0070";"78";".";"9.6"
"44";"LDQK0010";"2881";"232";"7.38821752265861"
"44";"LDQK0020";"2714";"387";"6.31114435302917"
"44";"LDQK0040";"479";"61";"7.42226890756302"
"44";"LDQK0050";"254";"43";"6.70247933884297"
"44";"LECA0060";"20";".";"12.05"
"44";"LEFA0070";"12";".";"10.1666666666666"
"44";"LEMP0010";"415";"40";"11.0734177215189"
"44";"LEQK0010";"1955";"154";"10.1374803972817"
"44";"LEQK0020";"5554";"636";"11.1158344161871"
"44";"LFAA0010";"1500";".";"4.10073875083949"
"44";"LFAA0020";"1720";".";"5.88304455445544"
"44";"LFCA0010";"41";".";"6.90243902439024"
"44";"LFCA0020";"38";".";"9.24324324324324"
"44";"LFCA0040";"27";".";"5.81481481481481"
"44";"LFCA0050";"98";".";"7.05154639175257"
"44";"LFDA0010";"59";".";"7.66101694915254"
"44";"LFDA0020";"11";".";"10.1"
"44";"LFDA0030";"59";".";"7.48214285714285"
"44";"LFDA0040";"176";".";"6.10285714285714"
"44";"LFDA0060";"371";".";"6.72549019607843"
"44";"LFDA0070";"14";".";"6.42857142857143"
"44";"LFDA0090";"300";".";"6.35690235690235"
"44";"LFDA0120";"84";".";"6.55952380952381"
"44";"LFEP0020";"2359";"16";"5.64840182648401"
"44";"LFFA0010";"1863";".";"6.37324840764331"
"44";"LFFA0020";"2773";"31";"4.05963136971449"
"44";"LFFA0030";"69";".";"4.33333333333333"
"44";"LFFA0040";"397";".";"4.15443037974683"
"44";"LFFA0050";"11";".";"11.2727272727272"
"44";"LFFA0060";"89";".";"5.07865168539325"
"44";"LFFA0070";"11";".";"7.72727272727272"
"44";"LFFA0100";"21";".";"5.19047619047619"
"44";"LFKA0010";"123";".";"5.34959349593496"
"44";"LFMP0010";"151";".";"9.54794520547945"
"44";"LFPA0010";"72";".";"5.54166666666666"
"44";"LFQK0010";"3686";"229";"8.52889921580017"
"44";"LFQK0020";"10783";"750";"8.24511669838726"
"44";"LGCA0010";"16";".";"16.8125"
"44";"LGDA0010";"56";".";"13.4285714285714"
"44";"LGQK0010";"554";"50";"9.74"
"44";"LHCA0020";"426";".";"9.55288461538461"
"44";"LHCA0100";"721";".";"6.97765363128491"
"44";"LHCA0160";"74";".";"9.87671232876712"
"44";"LHDA0010";"31";".";"10.2903225806451"
"44";"LHDA0020";"53";".";"7.73584905660377"
"44";"LHEB0010";"11";".";"12.4545454545454"
"44";"LHEP0020";"71";"46";"1.70422535211267"
"44";"LHEP0050";"1579";".";"8.07798165137614"
"44";"LHFA0010";"69";".";"9.13043478260869"
"44";"LHFA0030";"12";".";"12.25"
"44";"LHFA0130";"11";".";"10.7272727272727"
"44";"LHFA0160";"922";".";"6.94201312910284"
"44";"LHFA0240";"34";".";"14.8235294117647"
"44";"LHFA0280";"60";".";"12.2542372881355"
"44";"LHFA0290";"34";".";"12.8529411764705"
"44";"LHFH0010";"68";".";"2.47058823529411"
"44";"LHGA0060";"33";".";"6.3030303030303"
"44";"LHGA0070";"243";".";"6.67355371900826"
"44";"LHHA0070";"106";".";"6.31313131313131"
"44";"LHHH0010";"26";".";"16.076923076923"
"44";"LHHH0020";"247";"64";"16.020920502092"
"44";"LHHH0030";"309";".";"13.5967213114754"
"44";"LHLB0010";"47";"13";"5.42553191489361"
"44";"LHLH0010";"15";"11";"2.07692307692307"
"44";"LHLH0020";"55";"16";"6"
"44";"LHLH0030";"701";"391";"2.39831932773109"
"44";"LHMA0030";"11";".";"9.18181818181818"
"44";"LHMA0060";"29";".";"8.41379310344827"
"44";"LHMA0110";"490";".";"6.01639344262295"
"44";"LHMA0150";"60";".";"10.3389830508474"
"44";"LHMH0010";"52";".";"6.86274509803921"
"44";"LHMH0020";"376";"12";"5.61930294906166"
"44";"LHMH0030";"156";"93";"4.12258064516129"
"44";"LHMH0040";"174";".";"9.01156069364161"
"44";"LHMH0050";"316";"164";"4.68354430379746"
"44";"LHMH0060";"197";".";"6.92021276595744"
"44";"LHNH0010";"515";"506";"0.08543689320388"
"44";"LHPA0030";"25";".";"3.52"
"44";"LHPA0040";"28";".";"15.5185185185185"
"44";"LHQH0010";"412";"310";"1.7156862745098"
"44";"LHQH0020";"142";"18";"12.8156028368794"
"44";"LHQH0030";"113";"27";"2.5575221238938"
"44";"LHQH0060";"1132";"367";"11.4311431143114"
"44";"LHQJ0010";"1463";"103";"13.7932960893854"
"44";"LHQJ0020";"1404";"206";"17.2289512555391"
"44";"LHQK0010";"7445";"786";"8.92792289425897"
"44";"LHQK0020";"364";"82";"9.00584795321637"
"44";"LHQK0030";"15";".";"3.86666666666666"
"44";"LHQK0040";"153";"98";"3.6554054054054"
"44";"LHQK0050";"1777";"290";"11.4729035938391"
"44";"LHQK0070";"2334";"405";"7.89190371991247"
"44";"LHQN0010";"2920";"145";"11.9438399438399"
"44";"LHQN0020";"1183";"125";"13.3927648578811"
"44";"LHRP0010";"27";".";"5.26923076923077"
"44";"LJCA0010";"35";".";"52.4848484848484"
"44";"LJCA0020";"32";".";"18.34375"
"44";"LJFA0040";"12";".";"9.5"
"44";"LJFA0060";"16";".";"26"
"44";"LJFA0080";"28";".";"9.25"
"44";"LJFA0100";"44";".";"6.81818181818182"
"44";"LJGA0010";"36";".";"13.6"
"44";"LJGA0020";"54";".";"3.92592592592592"
"44";"LJHA0010";"11";".";"24.4545454545454"
"44";"LJHB0010";"23";".";"13.3478260869565"
"44";"LJJA0010";"67";".";"19.265625"
"44";"LJJA0020";"21";".";"49.3157894736842"
"44";"LJMA0060";"34";".";"7.97058823529411"
"44";"LJQK0010";"1289";"130";"11.7960687960687"
"44";"LJQK0020";"9563";"1092";"8.75865455438252"
"44";"LJQK0150";"324";"56";"9.04702194357366"
"44";"LJSA0010";"56";".";"32.6666666666666"
"44";"LLBA0020";"18";".";"19.8235294117647"
"44";"LLCA0010";"11";".";"48"
"44";"LLCA0050";"22";".";"22.3181818181818"
"44";"LLMA0060";"33";".";"11.4848484848484"
"44";"LLMA0100";"12";".";"8.41666666666666"
"44";"LLMC0030";"11";".";"7.72727272727272"
"44";"LLMC0040";"525";".";"4.19656488549618"
"44";"LLQP0020";"1078";"469";"1.88944099378882"
"44";"LMFA0010";"104";"34";"4.83495145631068"
"44";"LMFA0020";"20";".";"9"
"44";"LMFA0030";"62";"27";"2.29032258064516"
"44";"LMGA0010";"366";"70";"8.12947658402203"
"44";"LMMA0010";"792";"287";"1.82300884955752"
"44";"LMMA0020";"72";".";"3.19444444444444"
"44";"LMMA0030";"13";".";"4.92307692307692"
"44";"LMMA0040";"2604";"267";"5.84119496855346"
"44";"LMMA0050";"55";".";"4"
"44";"LMMA0060";"2089";"1072";"1.92784007801072"
"44";"LMMA0070";"11";".";"7.54545454545454"
"44";"LMMA0080";"95";"26";"3.44565217391304"
"44";"LMMA0090";"2550";"985";"3.33796112653708"
"44";"LMMA0100";"1101";"105";"8.79266055045871"
"44";"LMMA0110";"229";"82";"3.73245614035087"
"44";"LMMA0120";"7694";"4797";"1.09895833333333"
"44";"LMMA0140";"285";"230";"1.92526690391459"
"44";"LMMA0170";"913";"427";"2.88558855885588"
"44";"LMMA0180";"118";"28";"2.30508474576271"
"44";"LMMC0010";"770";"366";"1.07922077922077"
"44";"LMMC0020";"1553";"997";"0.79948420373952"
"44";"LMMC0030";"12";".";"3.75"
"44";"LMMC0150";"494";"54";"3.33891213389121"
"44";"LMMC0200";"601";"172";"2.07534246575342"
"44";"LMSA0020";"125";".";"27.0336134453781"
"44";"LMSA0040";"45";".";"72.0909090909091"
"44";"MACA0010";"356";"16";"2.88169014084507"
"44";"MACA0020";"23";".";"4.13043478260869"
"44";"MACA0030";"21";".";"5.5"
"44";"MACB0010";"17";".";"5.875"
"44";"MADP0010";"115";"13";"6.16363636363636"
"44";"MAFA0020";"57";"13";"1.94736842105263"
"44";"MAFA0030";"13";".";"1.07692307692307"
"44";"MAFA0050";"16";".";"3"
"44";"MAGA0010";"49";"29";"1.61702127659574"
"44";"MAPA0020";"64";".";"2.140625"
"44";"MAPA0030";"45";".";"2.48888888888888"
"44";"MAQK0010";"4548";"339";"6.18705402650356"
"44";"MAQK0020";"1141";"48";"4.63954588457899"
"44";"MAQK0030";"17507";"1241";"7.6746163268247"
"44";"MBCA0010";"231";".";"5.57391304347826"
"44";"MBCA0030";"100";".";"3.8080808080808"
"44";"MBCA0040";"63";".";"5.31746031746031"
"44";"MBCA0050";"713";".";"7.15198863636363"
"44";"MBCA0060";"128";".";"7.65625"
"44";"MBCA0070";"16";".";"13.75"
"44";"MBCA0080";"28";".";"4.32142857142857"
"44";"MBCA0090";"47";".";"5.46808510638297"
"44";"MBCA0100";"98";".";"2.50515463917525"
"44";"MBCA0110";"141";".";"7.98571428571428"
"44";"MBCA0120";"60";".";"7.35"
"44";"MBCB0010";"83";".";"2.98734177215189"
"44";"MBCB0020";"482";".";"7.42526315789473"
"44";"MBCB0040";"18";".";"4.72222222222222"
"44";"MBEP0010";"40";".";"8.76923076923077"
"44";"MBEP0020";"156";".";"1.91612903225806"
"44";"MBFA0010";"11";".";"5.36363636363636"
"44";"MBFA0020";"44";"23";"1.18181818181818"
"44";"MBPA0010";"37";".";"5.27027027027027"
"44";"MBQK0010";"3383";"198";"9.44092110230275"
"44";"MCCA0010";"249";"12";"4.68571428571428"
"44";"MCCA0030";"42";".";"5.26190476190476"
"44";"MCCA0040";"209";"19";"4.29126213592233"
"44";"MCCA0050";"2584";"506";"2.68933177022274"
"44";"MCCA0070";"11";".";"8.09090909090909"
"44";"MCCA0080";"170";".";"8.56024096385542"
"44";"MCCA0090";"38";".";"5.1081081081081"
"44";"MCCA0100";"311";"38";"3.04870129870129"
"44";"MCCA0110";"283";"13";"4.7347670250896"
"44";"MCCB0010";"63";".";"4.70967741935483"
"44";"MCCB0020";"106";".";"7.36633663366336"
"44";"MCCB0030";"57";".";"2.22641509433962"
"44";"MCCB0040";"1366";"203";"2.99180327868852"
"44";"MCCB0050";"27";".";"2.44444444444444"
"44";"MCCB0070";"145";".";"2.07586206896551"
"44";"MCCB0080";"38";".";"2.05263157894736"
"44";"MCEP0010";"795";"138";"1.6981865284974"
"44";"MCEP0020";"353";"49";"1.50143266475644"
"44";"MCFA0020";"100";"69";"0.88"
"44";"MCFA0030";"17";"11";"0.58823529411764"
"44";"MCFA0040";"16";".";"3.1875"
"44";"MCFA0050";"56";"35";"2.65454545454545"
"44";"MCKA0020";"72";".";"5.29577464788732"
"44";"MCPA0020";"83";"31";"1.21686746987951"
"44";"MCPA0060";"14";".";"1.42857142857142"
"44";"MCPA0100";"41";"11";"1.8"
"44";"MCPA0130";"30";".";"2.96551724137931"
"44";"MCQK0010";"3038";"433";"5.50424585523655"
"44";"MDCA0010";"115";"77";"1.88695652173913"
"44";"MDCA0030";"73";"58";"0.25"
"44";"MDCA0040";"38";"22";"1"
"44";"MDCA0050";"91";"60";"0.57142857142857"
"44";"MDCA0070";"66";"33";"1"
"44";"MDCA0090";"34";"34";"0"
"44";"MDCA0100";"115";"103";"0.2"
"44";"MDCA0110";"805";"601";"0.44221105527638"
"44";"MDCA0120";"47";"35";"0.57446808510638"
"44";"MDCA0130";"25";"12";"1.6"
"44";"MDCA0140";"357";"280";"0.55084745762711"
"44";"MDCB0020";"60";"40";"2.40677966101694"
"44";"MDCB0030";"1336";"997";"0.52246763137852"
"44";"MDCB0040";"84";"54";"0.72619047619047"
"44";"MDCB0050";"344";"265";"0.65588235294117"
"44";"MDEA0010";"58";"22";"1.49122807017543"
"44";"MDEA0020";"52";"27";"0.76923076923076"
"44";"MDEA0030";"20";".";"1.6"
"44";"MDEP0010";"24";".";"0.91666666666666"
"44";"MDEP0020";"200";"151";"0.81"
"44";"MDFA0020";"223";"168";"0.68949771689497"
"44";"MDFA0030";"54";"36";"0.7037037037037"
"44";"MDFA0040";"76";"23";"1.68"
"44";"MDFA0050";"290";"73";"1.43598615916955"
"44";"MDFA0060";"73";".";"2.27397260273972"
"44";"MDGA0010";"125";"36";"1.568"
"44";"MDGA0020";"1200";"1123";"0.0928270042194"
"44";"MDGA0030";"64";"39";"0.76271186440677"
"44";"MDGA0040";"64";"36";"0.8125"
"44";"MDGB0010";"259";"242";"0.41796875"
"44";"MDHA0010";"12";".";"2.58333333333333"
"44";"MDMA0010";"45";"13";"1.46666666666666"
"44";"MDPA0010";"36";"26";"0.55555555555555"
"44";"MDPA0020";"182";"134";"0.46703296703296"
"44";"MDPA0040";"66";"44";"0.61538461538461"
"44";"MDQK0010";"8511";"2957";"4.20542583344581"
"44";"MDQK0020";"2433";"736";"6.0716694772344"
"44";"MEEA0020";"16";".";"7.8"
"44";"MEEA0030";"17";".";"7.64705882352941"
"44";"MEEA0040";"222";"15";"2.71818181818181"
"44";"MEEP0010";"79";".";"4.10666666666666"
"44";"MEEP0020";"608";"149";"3.5445205479452"
"44";"MEEP0030";"123";"19";"3.06611570247933"
"44";"MEFA0010";"91";".";"2.48351648351648"
"44";"MEFA0030";"53";".";"5.30188679245283"
"44";"MEFC0010";"190";"19";"2.31052631578947"
"44";"MEFC0020";"417";"204";"1.49638554216867"
"44";"MEJA0010";"40";".";"9.55"
"44";"MEJC0010";"265";"130";"2.26996197718631"
"44";"MEKA0010";"27";".";"11.2592592592592"
"44";"MEKA0020";"43";".";"8.23255813953488"
"44";"MEKA0040";"33";".";"8.375"
"44";"MEKA0050";"73";".";"8.93150684931507"
"44";"MEKA0060";"645";".";"6.8453125"
"44";"MEKA0070";"38";".";"8.84210526315789"
"44";"MEKA0080";"649";".";"7.89060092449923"
"44";"MEKA0100";"48";".";"9.20833333333333"
"44";"MELH0010";"123";"118";"0.08333333333333"
"44";"MEMA0010";"13";".";"4.61538461538461"
"44";"MEMA0050";"466";"11";"2.22462203023758"
"44";"MEMA0060";"543";"30";"3.73616236162361"
"44";"MEMA0110";"110";"25";"3.81818181818181"
"44";"MEMA0120";"160";".";"2.4875"
"44";"MEMA0170";"280";".";"3.91785714285714"
"44";"MEMA0180";"22";".";"3.72727272727272"
"44";"MEMC0010";"278";"180";"0.69314079422382"
"44";"MEMC0020";"207";"81";"1.30434782608695"
"44";"MEMC0030";"4061";"1074";"1.58195711116588"
"44";"MEMC0040";"190";"49";"1.48421052631578"
"44";"MEMC0050";"3723";"544";"2.01746842246707"
"44";"MEMP0010";"340";"24";"6.43373493975903"
"44";"MEPA0010";"92";"17";"2.55434782608695"
"44";"MEPC0010";"70";".";"2.62857142857142"
"44";"MEQC0020";"100";"11";"2.17171717171717"
"44";"MEQH0010";"57";"22";"4.48076923076923"
"44";"MERP0010";"36";"17";"1.74285714285714"
"44";"MFCA0010";"66";".";"4.86153846153846"
"44";"MFEA0010";"14";".";"5.42857142857142"
"44";"MFEA0020";"20";".";"2.35"
"44";"MFEA0030";"36";".";"6.75"
"44";"MFEB0010";"12";".";"3.08333333333333"
"44";"MFEP0020";"275";"42";"2.36704119850187"
"44";"MFFA0020";"15";".";"2.53333333333333"
"44";"MFFA0030";"35";"26";"0.57142857142857"
"44";"MFFC0010";"49";"28";"0.64583333333333"
"44";"MFJA0010";"77";"22";"4.53246753246753"
"44";"MFJC0010";"37";"23";"1.45945945945945"
"44";"MFKA0030";"13";".";"8.53846153846154"
"44";"MFMP0010";"179";"13";"5.25280898876404"
"44";"MFPA0020";"44";"11";"3.59090909090909"
"44";"MFPA0030";"28";".";"2.55555555555555"
"44";"MFPC0010";"35";"22";"1.51428571428571"
"44";"MFQH0010";"12";".";"7.09090909090909"
"44";"MFQK0010";"335";"29";"6.390625"
"44";"MFQK0020";"5486";"552";"7.31831187410586"
"44";"MFRP0010";"40";"24";"2.92307692307692"
"44";"MGCA0010";"206";"135";"0.7560975609756"
"44";"MGCC0010";"49";"38";"0.38775510204081"
"44";"MGDA0010";"61";"14";"1.70491803278688"
"44";"MGDA0020";"61";".";"2.66666666666666"
"44";"MGEA0010";"35";".";"3.52941176470588"
"44";"MGEA0020";"30";".";"3.66666666666666"
"44";"MGEP0020";"22";".";"1.9090909090909"
"44";"MGFA0020";"11";".";"0.45454545454545"
"44";"MGFA0030";"51";"35";"0.96078431372549"
"44";"MGFA0040";"588";"570";"0.03918228279386"
"44";"MGFA0050";"118";"69";"1.35593220338983"
"44";"MGFA0070";"652";"622";"0.09384615384615"
"44";"MGFC0020";"82";"79";"0.21951219512195"
"44";"MGFC0030";"126";"115";"0.11904761904761"
"44";"MGGA0020";"15";".";"1.06666666666666"
"44";"MGJA0010";"69";"51";"2.04347826086956"
"44";"MGJC0010";"56";"40";"0.53571428571428"
"44";"MGKA0020";"13";".";"1.53846153846153"
"44";"MGKA0030";"119";".";"1.72268907563025"
"44";"MGMA0040";"135";"38";"1.5037037037037"
"44";"MGMP0010";"977";"170";"4.3695652173913"
"44";"MGPA0010";"22";".";"4.36363636363636"
"44";"MGQC0010";"201";"172";"0.34328358208955"
"44";"MGQH0010";"24";"11";"3.71428571428571"
"44";"MGQK0010";"1585";"251";"5.51259360108917"
"44";"MGQK0020";"16";".";"14.1875"
"44";"MGQK0030";"10809";"1532";"5.77261949332335"
"44";"MGRP0010";"169";"140";"0.36904761904761"
"44";"MHCA0010";"11";".";"6.36363636363636"
"44";"MHCA0020";"310";"267";"0.25566343042071"
"44";"MHCA0030";"104";"83";"0.22330097087378"
"44";"MHDA0010";"65";"37";"1.61538461538461"
"44";"MHDA0040";"17";"11";"1.25"
"44";"MHDA0050";"306";"214";"0.67109634551495"
"44";"MHDB0010";"502";"425";"0.28370221327967"
"44";"MHEA0010";"16";".";"0.875"
"44";"MHEA0020";"14";".";"0.3076923076923"
"44";"MHEA0030";"113";"72";"0.92727272727272"
"44";"MHEA0040";"30";"21";"0.79310344827586"
"44";"MHEP0010";"15";".";"1.4"
"44";"MHEP0020";"88";"58";"0.96590909090909"
"44";"MHEP0030";"19";"14";"1.21052631578947"
"44";"MHEP0040";"52";"34";"0.72916666666666"
"44";"MHFA0010";"524";"441";"0.25490196078431"
"44";"MHFA0020";"1152";"1106";"0.03368794326241"
"44";"MHFA0030";"15";".";"0.8"
"44";"MHJA0010";"663";"383";"0.98015267175572"
"44";"MHMA0010";"20";".";"1.05"
"44";"MHMA0020";"112";"62";"0.85714285714285"
"44";"MHMA0050";"756";"203";"1.5205298013245"
"44";"MHMP0010";"31";"25";"2"
"44";"MHMP0020";"66";"22";"2.7"
"44";"MHMP0070";"138";"37";"3.54615384615384"
"44";"MHPA0020";"95";"77";"0.61052631578947"
"44";"MHPA0030";"39";"20";"1.38461538461538"
"44";"MHPA0040";"344";"265";"0.58753709198813"
"44";"MHQH0010";"11";".";"0.22222222222222"
"44";"MJAA0010";"46";"33";"1.78260869565217"
"44";"MJAA0020";"97";"62";"1.32631578947368"
"44";"MJCA0010";"547";"359";"0.583984375"
"44";"MJCA0020";"149";"69";"1.32592592592592"
"44";"MJCA0030";"131";"92";"0.52"
"44";"MJCA0050";"19";".";"2.63157894736842"
"44";"MJCA0060";"154";"97";"0.75"
"44";"MJCA0080";"45";"25";"0.77272727272727"
"44";"MJCA0100";"40";"11";"2.28571428571428"
"44";"MJCA0120";"1757";"1297";"0.4333936106088"
"44";"MJDA0010";"450";"15";"5.92204899777282"
"44";"MJDC0010";"3422";"401";"2.09343679275784"
"44";"MJEA0020";"35";"20";"0.85294117647058"
"44";"MJEA0040";"91";"70";"0.41758241758241"
"44";"MJEA0050";"26";"17";"0.84615384615384"
"44";"MJEA0060";"476";".";"3.35368421052631"
"44";"MJEA0070";"319";"146";"1.37304075235109"
"44";"MJEA0090";"23";"15";"0.60869565217391"
"44";"MJEA0100";"232";"23";"2.98706896551724"
"44";"MJEA0110";"92";"11";"1.53260869565217"
"44";"MJEA0120";"17";".";"1.17647058823529"
"44";"MJEA0130";"15";".";"1.13333333333333"
"44";"MJEA0170";"74";".";"2"
"44";"MJEA0190";"130";"40";"1.34615384615384"
"44";"MJEC0010";"1421";"212";"1.89625970359915"
"44";"MJEC0020";"2786";"340";"2.17737881508079"
"44";"MJFA0010";"17";".";"2.52941176470588"
"44";"MJFA0030";"505";"377";"0.60557768924302"
"44";"MJFA0040";"392";"285";"0.79081632653061"
"44";"MJFA0050";"475";"288";"1.37659574468085"
"44";"MJFA0060";"926";"797";"0.22246220302375"
"44";"MJFA0080";"347";"320";"0.15116279069767"
"44";"MJFA0090";"16";".";"8"
"44";"MJFA0100";"833";"718";"0.22596153846153"
"44";"MJFA0120";"195";"170";"0.23195876288659"
"44";"MJFA0140";"157";"110";"0.73248407643312"
"44";"MJFA0150";"1501";"1383";"0.10899182561307"
"44";"MJFA0180";"697";"620";"0.22589928057553"
"44";"MJFC0010";"725";"228";"1.3222683264177"
"44";"MJJA0010";"797";"461";"1.07206068268015"
"44";"MJJA0020";"139";"83";"1.33812949640287"
"44";"MJJA0030";"412";"332";"0.68048780487804"
"44";"MJJA0040";"311";"206";"1.69032258064516"
"44";"MJMA0020";"890";"704";"0.48368298368298"
"44";"MJMA0030";"67";".";"3.59701492537313"
"44";"MJMA0090";"25";"15";"1"
"44";"MJMA0100";"105";"78";"0.54455445544554"
"44";"MJMA0120";"33";"18";"1.1875"
"44";"MJMA0130";"38";"22";"1.18421052631578"
"44";"MJMA0150";"18";"11";"1"
"44";"MJMA0160";"54";"30";"0.66666666666666"
"44";"MJPA0020";"602";"527";"0.24054982817869"
"44";"MJPA0050";"133";"107";"1.63846153846153"
"44";"MJPA0070";"18";"17";"0.05555555555555"
"44";"MJPA0090";"669";"612";"0.16114457831325"
"44";"MJPA0100";"254";"177";"0.66"
"44";"MJPA0110";"827";"642";"0.33131067961165"
"44";"MJPA0120";"423";"314";"0.46208530805687"
"44";"MJPA0130";"3105";"2747";"0.08022322985699"
"44";"MJPA0140";"40";"13";"1.11111111111111"
"44";"MJPB0010";"44";"38";"0.76190476190476"
"44";"MZEA0100";"88";".";"5.16091954022988"
"44";"MZFA0010";"57";"21";"5.16363636363636"
"44";"MZFA0030";"11";".";"11.3636363636363"
"44";"MZFA0060";"90";"38";"1.35555555555555"
"44";"MZFA0070";"27";".";"14.4615384615384"
"44";"MZFA0080";"30";"12";"1.72727272727272"
"44";"MZFA0120";"11";".";"0.57142857142857"
"44";"MZFA0130";"265";"114";"3.17307692307692"
"44";"MZFA0140";"11";".";"1.45454545454545"
"44";"MZGA0030";"20";".";"6.25"
"44";"MZGA0040";"13";".";"2.84615384615384"
"44";"MZHA0010";"39";"16";"5.84210526315789"
"44";"MZHB0020";"83";".";"13.7974683544303"
"44";"MZHH0010";"20";".";"16.2631578947368"
"44";"MZHH0030";"14";"11";"7.92857142857143"
"44";"MZHH0040";"55";"35";"8.87272727272727"
"44";"MZJB0010";"89";"60";"3.47191011235955"
"44";"MZLB0010";"311";"128";"3.62950819672131"
"44";"MZLH0020";"164";"66";"3.43356643356643"
"44";"MZMA0010";"16";".";"1.33333333333333"
"44";"MZMA0040";"46";"22";"0.9090909090909"
"44";"MZMP0010";"1197";"189";"6.54859218891916"
"44";"MZMP0020";"57";".";"5.75471698113207"
"44";"MZMP0040";"212";"17";"4.26108374384236"
"44";"MZMP0060";"1127";"239";"4.10995260663507"
"44";"MZMP0070";"838";"44";"4.53113553113553"
"44";"MZMP0110";"759";"36";"5.08250355618776"
"44";"MZMP0130";"378";"22";"4.14705882352941"
"44";"MZMP0150";"116";".";"4.86170212765957"
"44";"MZPA0020";"13";".";"1.8"
"44";"MZQH0010";"15";".";"9.06666666666666"
"44";"MZQH0020";"80";"19";"14.328125"
"44";"MZQJ0010";"114";"27";"9.03539823008849"
"44";"MZQK0020";"1570";"155";"8.64647794601711"
"44";"MZQK0030";"2510";"276";"7.69223907225691"
"44";"MZQK0040";"773";"63";"7.94109396914446"
"44";"MZQN0010";"119";"21";"8.94782608695652"
"44";"MZQP0010";"15";".";"1.26666666666666"
"44";"NACA0020";"12";".";"20.4166666666666"
"44";"NACA0040";"20";".";"30.3"
"44";"NACA0050";"20";".";"20"
"44";"NAEP0010";"59";".";"22.6041666666666"
"44";"NAEP0020";"13";".";"21.4615384615384"
"44";"NAFA0040";"18";".";"5.22222222222222"
"44";"NAGA0010";"25";".";"8.08"
"44";"NAHA0020";"29";"11";"10.4642857142857"
"44";"NAHB0020";"11";".";"9.90909090909091"
"44";"NAPA0040";"11";".";"15.2"
"44";"NAQK0070";"2474";"119";"8.88792748248867"
"44";"NAQK0150";"20625";"1607";"9.8525613660619"
"44";"NAQK0230";"7817";"146";"10.4476260043827"
"44";"NAQK0490";"2047";"137";"10.1027989821882"
"44";"NAQK0710";"11631";"444";"9.19582192475408"
"44";"NBAA0050";"14";".";"11.8333333333333"
"44";"NBCA0010";"189";".";"7.18085106382978"
"44";"NBCA0020";"93";".";"7.76344086021505"
"44";"NBCA0030";"118";".";"17.0089285714285"
"44";"NBCA0040";"16";".";"10.9375"
"44";"NBCA0050";"512";".";"8.12857142857142"
"44";"NBCA0060";"2219";".";"11.1046669687358"
"44";"NBCA0070";"399";".";"14.0659898477157"
"44";"NBCA0080";"120";".";"12.2666666666666"
"44";"NBCA0090";"48";".";"12.1875"
"44";"NBCA0100";"1712";".";"10.0176782557454"
"44";"NBCA0110";"17";".";"9.28571428571428"
"44";"NBCA0130";"38";".";"11.3243243243243"
"44";"NBCA0140";"140";".";"12.6014492753623"
"44";"NBCA0150";"28";".";"15.3928571428571"
"44";"NBCB0010";"24";".";"21.6818181818181"
"44";"NBCB0020";"68";".";"8.70588235294117"
"44";"NBCB0030";"27";".";"5.5"
"44";"NBCB0040";"406";".";"12.1658163265306"
"44";"NBCB0050";"33";".";"10.4482758620689"
